cell_id,amplified_quantity_ng,percent_cdna_longer_than_400bp,reporter_status,post_patch,number_genes,rna_amp_pass_fail,transgenic_line,normalized_marker_sum,normalized_marker_sum_pass_fail,class,normalized_marker_sum_bin,total_reads,percent_reads_aligned_to_introns,Malat1,recording_duration,retrieval_duration,extraction_duration,morpho_call,endpipetter,cell_health,cell_in_slice,total_cells_in_slice,slice_name,dataset,percent_reads_Malat1,Ramp total count,Subthreshold Long Square total count,Suprathreshold Long Square total count,Ramp additional count,Subthreshold Long Square additional count,Suprathreshold Long Square additional count
640109779,19.46909281,45.6,tdt+,nucleus+,6048,Pass,Nr5a1-Cre,0.905196629,Pass,excitatory,1,1644907,39.03431717,54140.28969,5.253833334,0.483333333,3.566666667,medium quality,218.780688,,1,1,Nr5a1-Cre;Ai14-350881.06.01,early,5.414028969,,,,,,
640054244,13.82512924,54,tdt+,nucleus+,6055,Pass,Oxtr-T2A-Cre,0.530424683,Pass,inhibitory,0.6,1711694,50.8695999,30273.81058,4.0205,1.7,2.533333333,medium quality,6.7327195,,1,1,Oxtr-T2A-Cre;Ai14-351471.04.01,early,3.027381058,,,,,,
640104358,7.197976186,39,tdt+,nucleus-,4068,Fail,Nr5a1-Cre,0.218981129,Fail,inhibitory,0.3,1454121,4.688415772,5626.003675,3.5205,0.7,1.666666667,failed,,,1,1,Nr5a1-Cre;Ai14-350881.03.01,early,0.562600367,,,,,,
640108097,41.11069209,49.2,tdt+,nucleus+,9404,Pass,Gad2-IRES-Cre,0.832811744,Pass,inhibitory,0.9,1372828,15.83728193,7155.277136,3.0205,1.25,1.266666667,failed,3.77069925,,1,1,Gad2-IRES-Cre;Ai14-350675.03.01,early,0.715527714,,,,,,
640124431,31.94180443,44.1,tdt+,nucleus+,8792,Pass,Oxtr-T2A-Cre,0.714136292,Pass,inhibitory,0.8,1446162,32.07939025,35859.12237,4.6705,1.233333333,1.416666667,medium quality,1513.998976,,1,1,Oxtr-T2A-Cre;Ai14-351471.05.02,early,3.585912237,,,,,,
640285026,29.41218569,43.7,tdt+,nucleus+,8606,Pass,Nr5a1-Cre,0.915787537,Pass,excitatory,1,1490334,47.56782822,30110.16318,2.4205,0.55,3.016666667,failed,17.474292,,1,2,Nr5a1-Cre;Ai14-351257.03.02,early,3.011016318,,,,,,
640289389,11.28377363,40.7,tdt+,nucleus+,4814,Pass,Nr5a1-Cre,0.465890177,Pass,excitatory,0.5,1455367,12.4804314,11914.51057,3.703833334,0.65,0.866666667,failed,36.281468,,2,2,Nr5a1-Cre;Ai14-351257.03.02,early,1.191451057,,,,,,
640311818,20.09249734,45.6,tdt+,nucleus-,6264,Pass,Oxtr-T2A-Cre,0.663528468,Pass,inhibitory,0.7,1555505,8.501277095,2291.078971,3.737166667,0.8,1.466666667,failed,6.3781735,,1,3,Oxtr-T2A-Cre;Ai14-351472.04.02,early,0.229107897,,,,,,
640315859,20.07940889,41.1,tdt+,nucleus+,6660,Pass,Oxtr-T2A-Cre,0.718669779,Pass,inhibitory,0.8,1591614,24.68195823,53881.53581,3.2205,0.533333333,5.2,medium quality,1577.162496,,2,3,Oxtr-T2A-Cre;Ai14-351472.04.02,early,5.388153581,,,,,,
640317055,31.30196072,49.1,tdt+,nucleus-,8250,Pass,Oxtr-T2A-Cre,0.849966953,Pass,inhibitory,0.9,1556453,43.73279085,24104.21316,2.653833334,1.283333333,2.85,insufficient axon,,,3,3,Oxtr-T2A-Cre;Ai14-351472.04.02,early,2.410421316,,,,,,
640265205,11.64614371,47.7,tdt+,nucleus-,5720,Pass,Gad2-IRES-Cre,0.216660479,Fail,inhibitory,0.3,1517477,14.95237177,9384.185465,2.437166667,1.266666667,3.183333333,,695.000704,,1,1,Gad2-IRES-Cre;Ai14-350676.04.02,early,0.938418546,,,,,,
640280740,15.91365081,66.3,tdt+,nucleus+,6154,Pass,Gad2-IRES-Cre,0.982428948,Pass,inhibitory,1,1402803,26.21927931,31606.57275,3.5205,0.3,2.016666667,high quality,1044.881408,,1,2,Gad2-IRES-Cre;Ai14-350676.03.02,early,3.160657275,,,,,,
640287067,27.03850501,55.3,tdt+,nucleus+,7526,Pass,Gad2-IRES-Cre,0.689796102,Pass,inhibitory,0.7,1418947,42.0202766,18722.32371,2.953833334,0.466666667,2.583333333,medium quality,,,2,2,Gad2-IRES-Cre;Ai14-350676.03.02,early,1.872232371,,,,,,
640263789,11.02486726,57.6,tdt+,nucleus+,4378,Pass,Gad2-IRES-Cre,0.950647236,Pass,inhibitory,1,1624490,44.452258,65589.45632,1.7205,0.516666667,2.25,medium quality,1895.8016,,1,2,Gad2-IRES-Cre;Ai14-350676.04.01,early,6.558945632,,,,,,
640265731,22.92607573,45.2,tdt+,nucleus-,5588,Pass,Gad2-IRES-Cre,0.268824733,Fail,inhibitory,0.3,1564319,2.039060896,1456.550849,1.9205,0.416666667,2.183333333,failed,5.4132495,,2,2,Gad2-IRES-Cre;Ai14-350676.04.01,early,0.145655085,,,,,,
640318108,9.11687826,46.3,tdt+,nucleus-,4879,Pass,Oxtr-T2A-Cre,0.37198653,Fail,excitatory,0.4,1332037,4.067646551,3284.059938,1.453833334,0.383333333,1.533333333,,4.9173975,,1,2,Oxtr-T2A-Cre;Ai14-351472.04.01,early,0.328405994,,,,,,
640319052,13.71008337,72,tdt+,nucleus+,6225,Pass,Oxtr-T2A-Cre,0.75556047,Pass,inhibitory,0.8,1828807,47.25962831,19994.32906,1.637166667,0.316666667,2.1,insufficient axon,,,2,2,Oxtr-T2A-Cre;Ai14-351472.04.01,early,1.999432906,,,,,,
640278772,9.243254528,50.2,tdt+,nucleus-,3909,Pass,Gad2-IRES-Cre,0.393493868,Fail,inhibitory,0.4,1685636,17.4092647,21847.62614,3.4705,0.35,1.333333333,failed,,,1,1,Gad2-IRES-Cre;Ai14-350676.06.01,early,2.184762614,,,,,,
640311727,15.61545595,72.4,tdt+,nucleus+,7130,Pass,Oxtr-T2A-Cre,0.80906005,Pass,inhibitory,0.9,1576016,30.14867214,29856.03409,3.753833334,0.266666667,3.3,medium quality,2627.556096,,1,1,Oxtr-T2A-Cre;Ai14-351472.05.02,early,2.985603409,,,,,,
640316566,17.53277243,59.8,tdt+,nucleus+,7777,Pass,Oxtr-T2A-Cre,0.838511137,Pass,inhibitory,0.9,1443496,52.76007587,25331.14477,4.1205,0.483333333,2,failed,,,1,1,Oxtr-T2A-Cre;Ai14-351472.05.01,early,2.533114477,,,,,,
640298800,19.615748,61,tdt+,nucleus+,7227,Pass,Nr5a1-Cre,0.916355878,Pass,excitatory,1,1509547,38.67804488,35374.5689,3.5705,0.3,1.9,high quality,896.624768,,1,2,Nr5a1-Cre;Ai14-351257.02.01,early,3.53745689,,,,,,
640304621,15.58693817,36.6,tdt+,nucleus+,4982,Pass,Nr5a1-Cre,0.603741314,Pass,excitatory,0.7,1476666,13.15045461,26962.73027,3.003833334,0.683333333,1.1,failed,3.5616015,,2,2,Nr5a1-Cre;Ai14-351257.02.01,early,2.696273027,,,,,,
640314301,21.6339461,39.7,tdt+,nucleus-,7804,Pass,Nr5a1-Cre,0.864791873,Pass,excitatory,0.9,1803479,38.57349433,25340.47768,2.803833334,0.816666667,1.483333333,failed,,,1,3,Nr5a1-Cre;Ai14-351257.04.02,early,2.534047768,,,,,,
640317776,21.6977185,29.5,tdt+,nucleus-,5769,Fail,Nr5a1-Cre,0.510200422,Pass,excitatory,0.6,1630968,9.933280849,12178.31209,4.303833334,0.9,2.2,,,,2,3,Nr5a1-Cre;Ai14-351257.04.02,early,1.217831209,,,,,,
640319613,19.49331163,34.7,tdt+,nucleus-,6733,Pass,Nr5a1-Cre,0.672925386,Pass,excitatory,0.7,1737434,9.397240548,15963.36047,2.7205,1.166666667,1.1,failed,,,3,3,Nr5a1-Cre;Ai14-351257.04.02,early,1.596336047,,,,,,
642061993,10.0284819,28.1,tdt-,nucleus-,2321,Fail,Oxtr-T2A-Cre,0.200491329,Fail,excitatory,0.3,701768,6.539366515,5837.643989,,6.35,,,,,1,2,Oxtr-T2A-Cre;Ai14-351473.04.02,early,0.583764399,,,,,,
642093131,5.255954872,44.6,tdt+,nucleus-,3665,Fail,Oxtr-T2A-Cre,0.366822022,Fail,inhibitory,0.4,1382696,7.445758238,12652.2405,4.803833334,0.533333333,3.7,,854.723392,,2,2,Oxtr-T2A-Cre;Ai14-351473.04.02,early,1.26522405,,,,,,
642123901,22.3298488,29.5,tdt+,nucleus-,3080,Pass,Chrna2-Cre_OE25,0.428756772,Pass,excitatory,0.5,999532,6.060944807,5422.035099,3.153833334,0.416666667,1.883333333,failed,1341.443968,,1,2,Chrna2-Cre_OE25;Ai14-351080.04.02,early,0.54220351,,,,,,
642155353,13.61927402,22,tdt+,nucleus-,3494,Fail,Chrna2-Cre_OE25,0.165985203,Fail,excitatory,0.2,1247500,6.298351249,4035.796217,3.637166667,0.6,5.233333333,,4.600419,,2,2,Chrna2-Cre_OE25;Ai14-351080.04.02,early,0.403579622,,,,,,
642197904,10.71223904,41.1,tdt+,nucleus+,2654,Pass,Gad2-IRES-Cre,0.206094407,Fail,inhibitory,0.3,1378594,18.06620317,42746.41696,2.403833334,0.25,3.283333333,,39.44216,,1,3,Gad2-IRES-Cre;Ai14-351990.04.02,early,4.274641696,,,,,,
642244206,10.42303215,53.5,tdt+,nucleus+,2818,Pass,Gad2-IRES-Cre,0.262962957,Fail,inhibitory,0.3,1489618,5.154960124,2904.458316,3.4705,0.366666667,2.216666667,,1628.905472,,2,3,Gad2-IRES-Cre;Ai14-351990.04.02,early,0.290445832,,,,,,
642252986,13.55263162,62.2,tdt+,nucleus-,6332,Pass,Gad2-IRES-Cre,0.381941847,Fail,inhibitory,0.4,1498055,9.389953097,8840.760559,3.703833334,0.2,2.933333333,,,,3,3,Gad2-IRES-Cre;Ai14-351990.04.02,early,0.884076056,,,,,,
642258974,27.39611274,48.1,tdt+,nucleus+,8155,Pass,Gad2-IRES-Cre,0.7574874,Pass,inhibitory,0.8,1601811,45.11120775,27592.28731,3.9705,0.283333333,1.1,failed,4.355388,,1,1,Gad2-IRES-Cre;Ai14-351990.03.02,early,2.759228731,,,,,,
642059943,25.50215454,11.6,tdt-,nucleus-,1903,Fail,Oxtr-T2A-Cre,0.15830436,Fail,other,0.2,464000,7.456529107,534.5540238,,0.016666667,,,16.391663,,1,1,Oxtr-T2A-Cre;Ai14-351473.02.01,early,0.053455402,,,,,,
642098897,6.082657633,29.6,tdt-,nucleus-,2842,Fail,Oxtr-T2A-Cre,0.186466626,Fail,excitatory,0.2,1254194,7.421320093,7061.946207,,4.983333333,0.566666667,,,,1,2,Oxtr-T2A-Cre;Ai14-351473.05.02,early,0.706194621,,,,,,
642124659,12.85631983,73.7,tdt+,nucleus+,6454,Pass,Oxtr-T2A-Cre,0.836616645,Pass,inhibitory,0.9,1529231,30.44544799,34166.41822,4.9205,0.366666667,2.383333333,high quality,2140.32832,,2,2,Oxtr-T2A-Cre;Ai14-351473.05.02,early,3.416641822,,,,,,
642227568,7.140080034,34.3,tdt+,nucleus-,3069,Fail,Chrna2-Cre_OE25,0.436985794,Pass,inhibitory,0.5,1255978,6.020016889,3037.520436,3.287166667,0.333333333,3.25,,4.534064,,1,1,Chrna2-Cre_OE25;Ai14-351080.05.02,early,0.303752044,,,,,,
642104046,27.37267715,53.2,tdt+,nucleus+,7113,Pass,Oxtr-T2A-Cre,0.881288498,Pass,inhibitory,0.9,1459289,35.16783275,35015.05854,3.737166667,0.85,1.216666667,insufficient axon,987.420864,,1,2,Oxtr-T2A-Cre;Ai14-351473.03.01,early,3.501505854,,,,,,
642110310,33.57422661,43.4,tdt+,nucleus+,7809,Pass,Oxtr-T2A-Cre,0.771168666,Pass,inhibitory,0.8,1447167,34.48607769,18658.49262,2.853833334,1.533333333,1.283333333,medium quality,1351.239296,,2,2,Oxtr-T2A-Cre;Ai14-351473.03.01,early,1.865849262,,,,,,
642166983,12.90704965,32.8,tdt+,nucleus-,4597,Fail,Oxtr-T2A-Cre,0.681872299,Pass,inhibitory,0.7,1338541,6.380622348,2813.219464,5.2705,1.1,0.866666667,,10.511312,,1,1,Oxtr-T2A-Cre;Ai14-351473.04.01,early,0.281321946,,,,,,
642244459,24.78516268,47.2,tdt+,nucleus-,7111,Pass,Chrna2-Cre_OE25,0.497444088,Pass,excitatory,0.5,1620426,31.68238199,20790.60846,2.537166667,1.633333333,1.433333333,high quality,10.542568,,1,2,Chrna2-Cre_OE25;Ai14-351080.03.01,early,2.079060846,,,,,,
642252728,17.78484323,31.9,tdt+,nucleus-,4452,Pass,Chrna2-Cre_OE25,0.408187606,Pass,excitatory,0.5,1481038,5.56728144,7176.636777,2.487166667,2.233333333,0.816666667,failed,,,2,2,Chrna2-Cre_OE25;Ai14-351080.03.01,early,0.717663678,,,,,,
642264658,28.78357332,26.8,tdt+,nucleus+,7489,Pass,Gad2-IRES-Cre,0.580692011,Pass,excitatory,0.6,1328494,5.082206815,1594.356943,2.887166667,1.766666667,1.916666667,failed,,,1,2,Gad2-IRES-Cre;Ai14-351990.04.01,early,0.159435694,,,,,,
642265873,33.34907485,51,tdt+,nucleus+,8347,Pass,Gad2-IRES-Cre,0.727949646,Pass,inhibitory,0.8,1351677,36.09356195,33613.72903,2.737166667,0.966666667,1.233333333,failed,,,2,2,Gad2-IRES-Cre;Ai14-351990.04.01,early,3.361372903,,,,,,
642266392,15.69929538,34.6,tdt+,nucleus-,4930,Pass,Gad2-IRES-Cre,0.531967993,Pass,inhibitory,0.6,1291426,15.19590079,11411.42363,4.9705,1.35,1.766666667,failed,533.70864,,1,1,Gad2-IRES-Cre;Ai14-351990.03.01,early,1.141142363,,,,,,
642488015,16.14630155,72.6,tdt+,nucleus+,6891,Pass,Gad2-IRES-Cre,0.851761583,Pass,inhibitory,0.9,1352400,39.27952874,17909.69262,3.553833334,0.183333333,1.283333333,high quality,1070.557184,,2,2,Gad2-IRES-Cre;Ai14-352686.05.02,early,1.790969262,,,,,,
642505486,7.223389405,29.1,tdt+,nucleus-,2933,Fail,Gad2-IRES-Cre,0.263149177,Fail,inhibitory,0.3,892544,10.6210018,22722.00162,2.7705,0.3,5.5,,1230.713728,,1,2,Gad2-IRES-Cre;Ai14-352686.04.02,early,2.272200162,,,,,,
642516195,15.71102246,32.9,tdt+,nucleus-,4269,Fail,Gad2-IRES-Cre,0.299240446,Fail,inhibitory,0.3,1294176,11.18829225,15502.04295,3.153833334,0.383333333,4.8,,783.647104,,2,2,Gad2-IRES-Cre;Ai14-352686.04.02,early,1.550204295,,,,,,
642544418,10.16847343,36.4,tdt+,nucleus-,3882,Pass,Vip-IRES-Cre,0.395000505,Fail,inhibitory,0.4,1286449,2.99810938,621.2479279,3.303833334,0.8,3.166666667,failed,287.119168,,1,2,Vip-IRES-Cre;Ai14-354376.04.02,early,0.062124793,,,,,,
642569279,31.8594688,51.9,tdt+,nucleus+,8036,Pass,Vip-IRES-Cre,0.728011862,Pass,inhibitory,0.8,1463496,22.20295119,15353.835,2.603833334,0.166666667,2.1,insufficient axon,1285.5968,,2,2,Vip-IRES-Cre;Ai14-354376.04.02,early,1.5353835,,,,,,
642429586,6.274049619,56,tdt+,nucleus-,5949,Pass,Ndnf-IRES2-dgCre,0.635726767,Pass,inhibitory,0.7,1322120,29.53434542,39759.15512,3.253833334,0.45,1.05,failed,,,1,1,Ndnf-IRES2-dgCre;Ai14-353735.05.01,early,3.975915512,,,,,,
642494910,10.99010955,42.7,tdt+,nucleus+,5210,Pass,Gad2-IRES-Cre,0.675525787,Pass,inhibitory,0.7,1331774,28.0533494,33012.62723,3.053833334,0.65,2.05,high quality,2710.874112,,1,1,Gad2-IRES-Cre;Ai14-352686.05.01,early,3.301262723,,,,,,
642557052,10.42095027,61,tdt+,nucleus+,4901,Pass,Vip-IRES-Cre,1.016866641,Pass,inhibitory,1.1,1348786,34.63025275,55627.42188,2.437166667,0.9,2.183333333,insufficient axon,2820.992,,1,1,Vip-IRES-Cre;Ai14-354376.06.01,early,5.562742188,,,,,,
642410624,8.971184864,33.7,tdt+,nucleus-,3461,Fail,Ndnf-IRES2-dgCre,0.427418061,Pass,inhibitory,0.5,1254064,12.97254476,29207.12079,3.1205,3.4,1.166666667,,613.43008,,1,1,Ndnf-IRES2-dgCre;Ai14-353735.04.01,early,2.920712079,,,,,,
642442513,12.7390268,56.5,tdt+,nucleus+,6451,Pass,Ndnf-IRES2-dgCre,0.76972084,Pass,inhibitory,0.8,1159356,40.35821537,38958.77931,2.787166667,3.116666667,3.466666667,failed,1105.765632,,1,1,Ndnf-IRES2-dgCre;Ai14-353735.03.02,early,3.895877931,,,,,,
642496703,14.775428,63.2,tdt+,nucleus+,5914,Pass,Gad2-IRES-Cre,0.84450063,Pass,inhibitory,0.9,1323929,59.03231662,14788.0006,2.837166667,1.083333333,1.25,insufficient axon,4.480993,,1,2,Gad2-IRES-Cre;Ai14-352686.03.02,early,1.47880006,,,,,,
642501578,2.330292313,25.2,tdt+,nucleus+,3095,Fail,Gad2-IRES-Cre,0.219423587,Fail,inhibitory,0.3,559973,16.73310993,9648.375435,3.587166667,1.316666667,0.533333333,,866.099904,,2,2,Gad2-IRES-Cre;Ai14-352686.03.02,early,0.964837543,,,,,,
642522116,7.542540038,45.7,tdt+,nucleus-,4362,Pass,Gad2-IRES-Cre,0.591496166,Pass,inhibitory,0.6,1350814,38.45533788,36846.58563,2.837166667,2.5,2.066666667,failed,,,1,1,Gad2-IRES-Cre;Ai14-352686.03.01,early,3.684658563,,,,,,
642568816,16.7381104,53,tdt+,nucleus-,6695,Pass,Vip-IRES-Cre,0.903314618,Pass,inhibitory,1,1473887,49.32211273,22582.06685,3.487166667,0.883333333,0.633333333,failed,330.08976,,1,1,Vip-IRES-Cre;Ai14-354376.03.01,early,2.258206685,,,,,,
642512300,22.33638162,67.1,tdt+,nucleus+,8764,Pass,Gad2-IRES-Cre,1.123364354,Pass,inhibitory,1.2,1296486,20.31651275,12030.06809,3.2205,0.483333333,3.433333333,failed,600.919232,,1,3,Gad2-IRES-Cre;Ai14-352686.04.01,early,1.203006809,,,,,,
642521935,23.1159573,30.9,tdt+,nucleus-,5762,Fail,Gad2-IRES-Cre,0.783823351,Pass,inhibitory,0.8,1358893,2.68957418,320.2313127,2.687166667,0.6,1.116666667,,15.709876,,2,3,Gad2-IRES-Cre;Ai14-352686.04.01,early,0.032023131,,,,,,
642532676,22.77354399,52.3,tdt+,nucleus-,8531,Pass,Gad2-IRES-Cre,0.746060327,Pass,inhibitory,0.8,1249766,38.51388783,28925.323,1.937166667,0.6,1.5,failed,9.220304,,3,3,Gad2-IRES-Cre;Ai14-352686.04.01,early,2.8925323,,,,,,
642569032,18.35519088,41.5,tdt+,nucleus-,6672,Pass,Vip-IRES-Cre,1.176795612,Pass,inhibitory,1.2,1106348,41.05403419,29231.7813,3.537166667,0.666666667,2.266666667,failed,21.531638,,1,2,Vip-IRES-Cre;Ai14-354376.04.01,early,2.92317813,,,,,,
642580540,26.41131189,21.4,tdt+,nucleus-,3849,Fail,Vip-IRES-Cre,0.397387008,Fail,inhibitory,0.4,1219979,4.500586946,4410.617253,2.887166667,0.483333333,3.2,,1330.019328,,2,2,Vip-IRES-Cre;Ai14-354376.04.01,early,0.441061725,,,,,,
642598190,21.51657973,41.3,tdt+,nucleus-,8129,Pass,Vip-IRES-Cre,0.979618068,Pass,excitatory,1,1151917,4.277336699,2781.810726,2.4205,0.816666667,0.833333333,failed,9.979628,,1,1,Vip-IRES-Cre;Ai14-354376.05.02,early,0.278181073,,,,,,
642402500,7.695061424,47.6,tdt+,nucleus-,4401,Pass,Ndnf-IRES2-dgCre,0.44386127,Pass,inhibitory,0.5,1200311,7.300013667,7086.914487,2.753833334,0.25,2.316666667,failed,567.8896,,1,2,Ndnf-IRES2-dgCre;Ai14-353735.04.02,early,0.708691449,,,,,,
642421456,3.937906906,39.4,tdt+,nucleus-,3306,Fail,Ndnf-IRES2-dgCre,0.455752963,Pass,inhibitory,0.5,1138020,17.64313285,13013.13593,8.353833334,0.366666667,4.016666667,,943.909376,,2,2,Ndnf-IRES2-dgCre;Ai14-353735.04.02,early,1.301313593,,,,,,
642478957,21.59315098,34.9,tdt+,nucleus+,7159,Pass,Gad2-IRES-Cre,0.710725375,Pass,inhibitory,0.8,1263268,32.71399527,86923.69726,2.603833334,0.8,1.2,failed,12.895638,,1,2,Gad2-IRES-Cre;Ai14-352686.05.02,early,8.692369726,,,,,,
642763833,46.51283396,67.4,tdt+,nucleus-,9454,Pass,Scnn1a-Tg3-Cre,1.181214555,Pass,excitatory,1.2,1384364,17.36757124,14484.68067,3.153833334,0.483333333,2.95,high quality,1134.3104,,1,3,Scnn1a-Tg3-Cre;Ai14-353198.04.02,early,1.448468067,,,,,,
642772435,12.65092209,24.7,tdt+,nucleus-,2684,Fail,Scnn1a-Tg3-Cre,0.17084068,Fail,excitatory,0.2,1166205,14.29901841,20606.26015,2.137166667,0.683333333,3.483333333,,885.071168,,2,3,Scnn1a-Tg3-Cre;Ai14-353198.04.02,early,2.060626015,,,,,,
642777215,10.84623306,50.3,tdt+,nucleus+,6119,Pass,Scnn1a-Tg3-Cre,0.767749123,Pass,excitatory,0.8,1157708,35.83968306,92677.10852,2.087166667,0.383333333,2.116666667,high quality,1545.85024,,3,3,Scnn1a-Tg3-Cre;Ai14-353198.04.02,early,9.267710852,,,,,,
642817252,35.9956806,29,tdt+,nucleus+,7726,Fail,Vip-IRES-Cre,0.821951929,Pass,inhibitory,0.9,1251551,15.32167017,25571.92663,3.137166667,0.35,2.933333333,,1178.773632,,1,2,Vip-IRES-Cre;Ai14-354378.04.01,early,2.557192663,,,,,,
642821317,8.574880152,53.4,tdt+,nucleus-,5433,Pass,Vip-IRES-Cre,0.932931031,Pass,inhibitory,1,1157737,46.13293068,60979.73688,1.953833334,0.4,2.066666667,failed,,,2,2,Vip-IRES-Cre;Ai14-354378.04.01,early,6.097973688,,,,,,
642771144,12.58080176,12,tdt+,nucleus-,2045,Fail,Scnn1a-Tg3-Cre,0.121389496,Fail,excitatory,0.2,669051,8.950721134,14774.41745,2.803833334,0.25,1.633333333,,2201.092608,,1,3,Scnn1a-Tg3-Cre;Ai14-353198.03.02,early,1.477441745,,,,,,
642776473,13.11773252,15,tdt+,nucleus-,2012,Fail,Scnn1a-Tg3-Cre,0.125080877,Fail,excitatory,0.2,826140,11.7445025,4620.604412,2.487166667,0.35,5.966666667,,82.47748,,2,3,Scnn1a-Tg3-Cre;Ai14-353198.03.02,early,0.462060441,,,,,,
642790804,23.62065058,51.1,tdt+,nucleus+,8139,Pass,Scnn1a-Tg3-Cre,1.049837025,Pass,excitatory,1.1,1197822,40.16738693,36467.69216,3.0205,0.266666667,2.666666667,failed,1665.917696,,3,3,Scnn1a-Tg3-Cre;Ai14-353198.03.02,early,3.646769216,,,,,,
642823496,4.293622778,33.3,tdt+,nucleus-,3290,Fail,Gad2-IRES-Cre,0.343492008,Fail,inhibitory,0.4,887840,6.376432048,1714.29462,2.287166667,0.783333333,0.2,,11.39755,,1,3,Gad2-IRES-Cre;Ai14-352688.04.02,early,0.171429462,,,,,,
642827810,26.34468443,27.6,tdt+,nucleus+,7833,Pass,Gad2-IRES-Cre,0.864700255,Pass,inhibitory,0.9,1266918,23.23646417,41238.27981,3.8705,0.483333333,1.833333333,failed,1250.76672,,2,3,Gad2-IRES-Cre;Ai14-352688.04.02,early,4.123827981,,,,,,
642831438,8.591258333,23.1,tdt+,nucleus-,3132,Fail,Gad2-IRES-Cre,0.336039824,Fail,inhibitory,0.4,1198316,5.816893947,5857.191118,3.603833334,0.3,1.983333333,,,,3,3,Gad2-IRES-Cre;Ai14-352688.04.02,early,0.585719112,,,,,,
642833509,19.2629185,33.4,tdt+,nucleus+,5539,Pass,Ndnf-IRES2-dgCre,0.604511073,Pass,inhibitory,0.7,1365195,43.11196515,33587.79077,2.937166667,0.383333333,1.733333333,failed,1253.976448,,1,1,Ndnf-IRES2-dgCre;Ai14-353737.04.02,early,3.358779077,,,,,,
642753179,10.9915499,55.9,tdt+,nucleus-,6740,Pass,Scnn1a-Tg3-Cre,0.752912399,Pass,excitatory,0.8,1301837,64.46391663,44712.08373,3.5205,0.65,2.85,failed,,,1,1,Scnn1a-Tg3-Cre;Ai14-353198.05.02,early,4.471208373,,,,,,
642767494,27.35975095,45.8,tdt+,nucleus+,7341,Pass,Vip-IRES-Cre,0.832115217,Pass,inhibitory,0.9,1394340,39.12129006,26476.42135,3.887166667,2.75,0.283333333,failed,567.877696,,1,1,Vip-IRES-Cre;Ai14-354378.03.01,early,2.647642135,,,,,,
642791355,23.68462141,50.1,tdt+,nucleus-,7337,Pass,Vip-IRES-Cre,1.326915462,Pass,inhibitory,,1446350,22.04373591,26825.1957,3.4205,1.033333333,0.533333333,failed,,,1,1,Vip-IRES-Cre;Ai14-354378.03.02,early,2.68251957,,,,,,
642832129,37.31919087,29,tdt+,nucleus-,9808,Pass,Gad2-IRES-Cre,0.501343641,Pass,inhibitory,0.6,1297998,12.56063317,8970.967564,4.337166667,0.7,0.9,failed,7.3685985,,1,1,Gad2-IRES-Cre;Ai14-352688.05.01,early,0.897096756,,,,,,
642842839,15.20798349,67,tdt+,nucleus+,6732,Pass,Ndnf-IRES2-dgCre,0.879474273,Pass,inhibitory,0.9,1370121,43.74296784,42853.43672,2.303833334,1.266666667,0.433333333,medium quality,1189.07136,,1,1,Ndnf-IRES2-dgCre;Ai14-353737.04.01,early,4.285343672,,,,,,
642851911,18.22974374,64.7,tdt+,nucleus+,7618,Pass,Ndnf-IRES2-dgCre,0.950962448,Pass,inhibitory,1,1424505,30.90091144,31941.8256,3.187166667,2.016666667,0.566666667,insufficient axon,781.1904,,1,1,Ndnf-IRES2-dgCre;Ai14-353737.03.01,early,3.19418256,,,,,,
643002356,24.30819312,55.4,tdt+,nucleus+,7862,Pass,Sim1-Cre_KJ18,0.659410122,Pass,excitatory,0.7,3050050,48.06693995,35567.19637,3.637166667,0.9,3.25,high quality,1722.173312,,1,2,Sim1-Cre_KJ18;Ai14-350522.03.01,early,3.556719637,,,,,,
643004688,11.15465496,32.1,tdt+,nucleus-,4362,Fail,Sim1-Cre_KJ18,0.150106002,Fail,inhibitory,0.2,1311395,3.633068451,984.0242683,3.1705,1.35,4.633333333,,5.397782,,2,2,Sim1-Cre_KJ18;Ai14-350522.03.01,early,0.098402427,,,,,,
643021973,19.86784358,59,tdt+,nucleus+,7180,Pass,Vip-IRES-Cre,1.244109047,Pass,inhibitory,,1413257,33.67187139,52386.149,2.037166667,0.9,3.45,high quality,1108.54528,,1,1,Vip-IRES-Cre;Ai14-355068.05.01,early,5.2386149,,,,,,
642989967,19.86719827,21.3,tdt+,nucleus-,3542,Fail,Sim1-Cre_KJ18,0.229318878,Fail,excitatory,0.3,1063724,4.067422283,560.5603619,3.8705,0.95,2.216666667,,373.611776,,1,3,Sim1-Cre_KJ18;Ai14-350522.03.02,early,0.056056036,,,,,,
642993450,36.61533109,44.1,tdt+,nucleus+,8939,Pass,Sim1-Cre_KJ18,0.704152335,Pass,excitatory,0.8,1320229,33.18038776,34303.6281,3.503833334,0.233333333,1.333333333,failed,8.404146,,2,3,Sim1-Cre_KJ18;Ai14-350522.03.02,early,3.43036281,,,,,,
642998101,19.4237484,25.4,tdt+,nucleus-,5060,Pass,Sim1-Cre_KJ18,0.431811976,Pass,excitatory,0.5,1368083,3.257882911,1065.723915,2.987166667,0.6,2.7,failed,80.691824,,3,3,Sim1-Cre_KJ18;Ai14-350522.03.02,early,0.106572392,,,,,,
